File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,7,25,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define OPT_EXPECT_LEN		strlen(OPT_EXPECT),1a1a071646ef7c7a1bca180a61c6bf15256a55fe1cf9b0e80a68a50f114ecfe4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,10,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define OPT_LABEL_LEN		strlen(OPT_LABEL),6b95620e850253346fc63347c25d7dd27b06c7e5a51415ec05aa74f6b23425d7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,13,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define OPT_TYPE_DBUS_LEN	strlen(OPT_TYPE_DBUS),afd9f8f224f5630ce07a7b9de8af9fd0078f9d6015660682a4c70ecd4c600bee
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,16,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define OPT_TYPE_FILE_LEN	strlen(OPT_TYPE_FILE),9c11cea3e220b5de71bd810a4802da78b48ae64af3d91118c66dfe9b2284a8b1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,228,15,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	label_size = strlen(label);,4015b0449f844c78972f6483d9424be16d531968b8a03e52bf12b427e177b0b5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/query_label.c,232,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			size += strlen(argv[i]);,77e11603af15c650fea92acc6c17ceb3fe45a6af8491c13072d1a439ccaf6be1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,62,21,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	rc=write(fd, data, strlen(data));",b698792eccd0bb9d3fb5c458f79a2b58be8327f8db6e3de572d90081a86990b4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,64,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,71,5,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc=read(fd, buf, sizeof(buf));",81aacf43258e2bf02981f8cc9851cba8646d4832737ad50eaa41df9e48ab8d2b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,73,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/rw.c,79,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (memcmp(buf, data, strlen(data)) != 0){",589da64a38296f85e552eefb1b4917d028f42654e8b7a7563dbc59f11ec1d752
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/socketpair.c,84,16,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	expected_rc = strlen(expected_label);,146438f1de3a39f2fb60e0c3efbcb667cf188a87ece6540d937b256e2c214ab5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/socketpair.c,87,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		expected_rc += 1 + 1 + strlen(expected_mode) + 1;,cf5e4fc3cd547bc3fa8f8d1fb220863a1853457190b8e22652fd16f409a5df9e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_setdomainname.c,35,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	newlen = strlen(argv[1]);,68b2a21333bff202fb097cab59a741cc19a67f8394e4a884dea7b62cbbb832a9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_setdomainname.c,49,29,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (setdomainname(argv[1], strlen(argv[1])) == -1) {",b7361ba3e1275580ce0fcf7a1193e0b7fc299114e83a2a2570f0b0c8aa7e261a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_setdomainname.c,74,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (setdomainname(saved_domain, strlen(saved_domain)) == -1) {",b561d02c4ffeb55c6c5c32d20221e2c7315c3798937adc069bf89df6ce34f3ec
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_sethostname.c,35,11,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	newlen = strlen(argv[1]);,68b2a21333bff202fb097cab59a741cc19a67f8394e4a884dea7b62cbbb832a9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_sethostname.c,49,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (sethostname(argv[1], strlen(argv[1])) == -1) {",2f319ea62b6dd6b74415208fdaa50d5ae20669ef3f231e40559a632ec3763e49
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/syscall_sethostname.c,74,34,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (sethostname(saved_hostname, strlen(saved_hostname)) == -1) {",33e9e8c291dd9154080ee03335237258c650af94757b0a9cd92735fbc08fd8dc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,37,15,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		read_size = read(fd, &read_buffer, sizeof(read_buffer));",50452a1adaa488496d52ef76d4ddf8d94dfdb6e28baa81fb8eda2aba41d458a1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,52,35,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		write_size = write(fd, argv[3], strlen(argv[3]));",8dbdff2cdf1c76d5f3ad8e3887f0878ac5c8a76b6381f2d53c9b7960816e8a49
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,68,15,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		read_size = read(fd, &read_buffer, sizeof(read_buffer));",50452a1adaa488496d52ef76d4ddf8d94dfdb6e28baa81fb8eda2aba41d458a1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/sysctl_proc.c,83,15,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		read_size = read(fd, &verify_buffer, sizeof(verify_buffer));",ea16b97c2f70c48a9ab9748d269ae9383329f51157fd5be931445ef735046a8e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/tcp.c,244,16,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	if ((retval = read(fd, data, sizeof(data))) < sizeof(data)) {",f773656dc90f7c73d40fceab3e7c881b5fd72436a72e9813934f99784495abff
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,31,25,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define STACK_DELIM_LEN	strlen(STACK_DELIM),62814de5292eb56b7408d28504dc6aba8aa18c48698dbe82048d08c414f477e7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,77,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		sl->len = strlen(sl->label);,2dafb1d2e5bd39bcb28eccb861fd1e99ff24ce4705a23924a1a61bf311cd5ad8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,200,33,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	expected_rc = expected_label ? strlen(expected_label) : strlen(label);,4405d351c866a11f491399689bacf4802e86330d985dae7d930135a98c631bf0
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,200,58,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	expected_rc = expected_label ? strlen(expected_label) : strlen(label);,4405d351c866a11f491399689bacf4802e86330d985dae7d930135a98c631bf0
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,208,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		expected_rc += 1 + 1 + strlen(expected_mode) + 1;,cf5e4fc3cd547bc3fa8f8d1fb220863a1853457190b8e22652fd16f409a5df9e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/transition.c,210,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		expected_rc += 1 + 1 + strlen(mode) + 1;,da47af8a7f074608c52f321316451554fb50eb9b4c660543a55ede1acb9137f6
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_client.c,42,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen(remote.sun_path) + sizeof(remote.sun_family);,356ad8010efe8238ee93565772b65d939d56f5770d354495b33790c522386608
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_client.c,77,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		send(sock, read_buffer, strlen(read_buffer),0);",ffea241185564082b1132f57d105ed90b08f6729b9242d63e8fb8963bc97ab01
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,78,8,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	len = strlen(local.sun_path) + sizeof(local.sun_family);,f017acaaad6054e5b227eb90d383b614256d64ba5470c2ed5cab994e62287e48
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_fd_server.c,112,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,       	vect.iov_len = strlen(argv[2]) + 1;,5ad86e0f6b58ce0419717b6f679acfaf323db5708af661d39b90ec320182af37
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,54,7,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc = read(peer_sock, msg_buf, msg_buf_len);",5230c89e01fad97c77ac9aa298cd0776eafdec7a31dbac69a13df24191f70af2
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,117,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	sun_path_len = strlen(sun_path);,45604932d3334af43e2bd89e0094336aea3beb2ea22d437472c991ee731fdc90
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket.c,148,16,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	msg_buf_len = strlen(argv[3]) + 1;,fcdbdb06559f777d0052c4d0fe532b6c8e1192d5a843a61514224fc3f112c2d9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,31,29,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define SUN_PATH_SUFFIX_LEN	strlen(SUN_PATH_SUFFIX),585ee8415b9925ad6f8ce684ad8792c9f230ddf784f6d1d315ce79ff7335d6e7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,52,7,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc = read(sock, msg_buf, MSG_BUF_MAX);",7ad4e81baf9a08816cd20eda0197fa921b26e84c126a887065214372515a988c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/unix_socket_client.c,173,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	sun_path_len = strlen(sun_path);,45604932d3334af43e2bd89e0094336aea3beb2ea22d437472c991ee731fdc90
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/xattrs.c,18,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,#define msglen (strlen(msgstring)+1),3b7f79e5eb204b618886a5ac24c223841c33b5d09c75911b66eb0a2fac811399
